2016-07-18 13:24:24,013 INFO  [org.jboss.modules] (main) JBoss Modules version 1.5.1.Final-redhat-1
2016-07-18 13:24:26,350 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-2) WFLYMAIL0001: Session mail liée [java:jboss/mail/Default]
2016-07-18 13:24:26,376 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 59) WFLYUT0014: Création de gestionnaire de fichier pour le chemin '/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/welcome-content' avec les options [directory-listing: 'false', follow-symlink: 'false', case-sensitive: 'true', safe-symlink-paths: '[]']
2016-07-18 13:24:26,550 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-6) WFLYUT0012: A démarré le serveur default-server.
2016-07-18 13:24:26,555 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0018: L'hôte default-host démarre
2016-07-18 13:24:26,565 INFO  [org.jboss.as.ejb3] (MSC service thread 1-1) WFLYEJB0482: Strict pool mdb-strict-max-pool utilise une taille d'instance max de 32 (par classe), qui est dérivée du nombre de CPU présents sur cet hôte.
2016-07-18 13:24:26,566 INFO  [org.jboss.as.ejb3] (MSC service thread 1-3) WFLYEJB0481: Strict pool slsb-strict-max-pool utilise une taille d'instance max de 128 (par classe), qui est dérivée de la taille du pool de worker de threads.
2016-07-18 13:24:26,666 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-6) WFLYUT0006: Undertow HTTP écouteur default écoutant sur 127.0.0.1:8480
2016-07-18 13:24:27,017 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-8) WFLYJCA0001: Source de données liée [java:jboss/datasources/ExampleDS]
2016-07-18 13:24:27,143 INFO  [org.wildfly.iiop.openjdk] (MSC service thread 1-5) WFLYIIOP0009: Service CORBA ORB démarré
2016-07-18 13:24:27,181 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-8) WFLYMSGAMQ0001: AIO ne se trouvait pas sur cette plateforme, il faudra donc utiliser du Java NIO pur.
2016-07-18 13:24:27,361 INFO  [org.jboss.ws.common.management] (MSC service thread 1-1) JBWS022052: Starting JBossWS 5.1.3.SP1-redhat-1 (Apache CXF 3.1.4.redhat-1) 
2016-07-18 13:24:27,397 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221000: live Message Broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/activemq/journal,bindingsDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/activemq/bindings,largeMessagesDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/activemq/largemessages,pagingDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/activemq/paging)
2016-07-18 13:24:27,424 INFO  [org.infinispan.factories.GlobalComponentRegistry] (MSC service thread 1-5) ISPN000128: Infinispan version: Infinispan 'Mahou' 8.1.2.Final-redhat-1
2016-07-18 13:24:27,432 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221013: Using NIO Journal
2016-07-18 13:24:27,528 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2016-07-18 13:24:27,531 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2016-07-18 13:24:27,652 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-2) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor-throughput
2016-07-18 13:24:27,652 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-1) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor
2016-07-18 13:24:27,652 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-5) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor
2016-07-18 13:24:27,652 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-4) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor-throughput
2016-07-18 13:24:27,737 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221007: Server is now live
2016-07-18 13:24:27,738 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221001: Apache ActiveMQ Artemis Message Broker version 1.1.0.SP16-redhat-1 [nodeID=300abc32-4cda-11e6-a01e-69a7b832442b] 
2016-07-18 13:24:27,741 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 63) AMQ221003: trying to deploy queue jms.queue.DLQ
2016-07-18 13:24:27,815 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 62) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:jboss/exported/jms/RemoteConnectionFactory
2016-07-18 13:24:27,816 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-1) WFLYJCA0007: Fabrique de connexions enregistrée java:/JmsXA
2016-07-18 13:24:27,816 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 64) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:/ConnectionFactory
2016-07-18 13:24:27,817 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 65) AMQ221003: trying to deploy queue jms.queue.ExpiryQueue
2016-07-18 13:24:27,869 INFO  [org.apache.activemq.artemis.ra] (MSC service thread 1-1) Resource adaptor started
2016-07-18 13:24:27,877 INFO  [org.jboss.as.connector.services.resourceadapters.ResourceAdapterActivatorService$ResourceAdapterActivator] (MSC service thread 1-1) IJ020002: Deployed: file://RaActivatoractivemq-ra
2016-07-18 13:24:27,881 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-4) WFLYJCA0002: JCA liée ConnectionFactory [java:/JmsXA]
2016-07-18 13:24:27,881 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-8) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:jboss/DefaultJMSConnectionFactory
2016-07-18 13:24:28,044 INFO  [org.jboss.as] (Controller Boot Thread) WFLYSRV0025: JBoss EAP 7.0.0.GA (WildFly Core 2.1.2.Final-redhat-1) a démarré en 4451ms - 297 sur 583 services ont démarré (384 services sont passifs ou à la demande)
2016-07-18 15:16:37,315 INFO  [org.jboss.as.repository] (ServerService Thread Pool -- 1) WFLYDR0011: Impossible d'afficher les fichiers de répertoire pour /Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/content
2016-07-18 15:21:37,306 INFO  [org.jboss.as.repository] (ServerService Thread Pool -- 3) WFLYDR0011: Impossible d'afficher les fichiers de répertoire pour /Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/content
2016-07-18 15:26:37,299 INFO  [org.jboss.as.repository] (ServerService Thread Pool -- 67) WFLYDR0011: Impossible d'afficher les fichiers de répertoire pour /Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/content
2016-07-18 15:30:46,461 INFO  [org.jboss.as.server] (Thread-2) WFLYSRV0220: La fermeture du serveur à été demandée.
2016-07-18 15:30:46,491 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-4) WFLYJCA0010: Source de données non liée [java:jboss/datasources/ExampleDS]
2016-07-18 15:30:46,495 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-1) WFLYMSGAMQ0006: Object de messagerie non lié au nom jndi java:jboss/DefaultJMSConnectionFactory
2016-07-18 15:30:46,502 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-3) WFLYUT0019: L'hôte default-host s'arrête
2016-07-18 15:30:46,502 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-3) WFLYJCA0011: JCA non liée ConnectionFactory [java:/JmsXA]
2016-07-18 15:30:46,509 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 98) WFLYMSGAMQ0006: Object de messagerie non lié au nom jndi java:/ConnectionFactory
2016-07-18 15:30:46,510 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-8) WFLYJCA0019: Arrêt du service de pilote avec le nom de pilote  = h2
2016-07-18 15:30:46,553 INFO  [org.apache.activemq.artemis.ra] (ServerService Thread Pool -- 97) AMQ151003: resource adaptor stopped
2016-07-18 15:30:46,584 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 97) AMQ221002: Apache ActiveMQ Artemis Message Broker version 1.1.0.SP16-redhat-1 [300abc32-4cda-11e6-a01e-69a7b832442b] stopped
2016-07-18 15:30:46,586 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-8) WFLYUT0008: Undertow HTTP écouteur default en cours de suspension
2016-07-18 15:30:46,586 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-8) WFLYUT0007: Undertow HTTP écouteur default s'est arrêté, était lié à 127.0.0.1:8080
2016-07-18 15:30:46,587 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-8) WFLYUT0004: Arrêt 1.3.21.Final-redhat-1 d'Undertow
2016-07-18 15:30:46,604 INFO  [org.jboss.as] (MSC service thread 1-1) WFLYSRV0050: JBoss EAP 7.0.0.GA (WildFly Core 2.1.2.Final-redhat-1) arrêté en 101ms
2016-07-18 15:32:35,283 WARN  [org.jboss.as.txn] (ServerService Thread Pool -- 58) WFLYTX0013: Propriété d'identificateur de noeud définie à la valeur par défaut. Veillez à ce que cette valeur soit bien unique.
2016-07-18 15:32:35,289 INFO  [org.wildfly.extension.io] (ServerService Thread Pool -- 38) WFLYIO001: L'employé 'default' a configuré automatiquement les fils principaux 16 avec les fils de tâche 128 selon vos 8 processeurs disponibles
2016-07-18 15:32:35,290 INFO  [org.jboss.as.connector.subsystems.datasources] (ServerService Thread Pool -- 35) WFLYJCA0004: Déploiement du pilote compatible JDCB class org.h2.Driver (version 1.3)
2016-07-18 15:32:35,291 INFO  [org.jboss.as.clustering.infinispan] (ServerService Thread Pool -- 39) WFLYCLINF0001: Activation du sous-système Infinispan
2016-07-18 15:32:35,298 INFO  [org.jboss.as.jsf] (ServerService Thread Pool -- 46) WFLYJSF0007: A activé les implémentations JSF suivantes : [main]
2016-07-18 15:32:35,358 INFO  [org.jboss.as.naming] (ServerService Thread Pool -- 50) WFLYNAM0001: Démarrage du sous-système de nommage
2016-07-18 15:32:35,366 INFO  [org.jboss.as.webservices] (ServerService Thread Pool -- 60) WFLYWS0002: Activation de l'extension WebServices
2016-07-18 15:32:35,379 INFO  [org.jboss.as.connector] (MSC service thread 1-5) WFLYJCA0009: Démarrage du sous-système JCA (WildFly/IronJacamar 1.3.3.Final-redhat-1)
2016-07-18 15:32:35,387 INFO  [org.wildfly.iiop.openjdk] (ServerService Thread Pool -- 40) WFLYIIOP0001: Activation du sous-système IIOP
2016-07-18 15:32:35,388 INFO  [org.jboss.as.security] (ServerService Thread Pool -- 56) WFLYSEC0002: Activation du sous-système de sécurité
2016-07-18 15:32:35,389 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-3) WFLYJCA0018: Démarrage du service de pilote avec le nom de pilote  = h2
2016-07-18 15:32:35,394 INFO  [org.jboss.as.security] (MSC service thread 1-7) WFLYSEC0001: Version PicketBox actuelle=4.9.6.Final-redhat-1
2016-07-18 15:32:35,398 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-1) WFLYUT0003: Démarrage 1.3.21.Final-redhat-1 d'Undertow 
2016-07-18 15:32:35,398 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 59) WFLYUT0003: Démarrage 1.3.21.Final-redhat-1 d'Undertow 
2016-07-18 15:32:35,461 INFO  [org.jboss.as.naming] (MSC service thread 1-2) WFLYNAM0003: Démarrage du service de nommage
2016-07-18 15:32:35,461 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-7) WFLYMAIL0001: Session mail liée [java:jboss/mail/Default]
2016-07-18 15:32:35,531 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 59) WFLYUT0014: Création de gestionnaire de fichier pour le chemin '/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/welcome-content' avec les options [directory-listing: 'false', follow-symlink: 'false', case-sensitive: 'true', safe-symlink-paths: '[]']
2016-07-18 15:32:35,825 INFO  [org.jboss.as.ejb3] (MSC service thread 1-7) WFLYEJB0482: Strict pool mdb-strict-max-pool utilise une taille d'instance max de 32 (par classe), qui est dérivée du nombre de CPU présents sur cet hôte.
2016-07-18 15:32:35,825 INFO  [org.jboss.as.ejb3] (MSC service thread 1-8) WFLYEJB0481: Strict pool slsb-strict-max-pool utilise une taille d'instance max de 128 (par classe), qui est dérivée de la taille du pool de worker de threads.
2016-07-18 15:32:35,829 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-5) WFLYUT0012: A démarré le serveur default-server.
2016-07-18 15:32:35,832 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-5) WFLYUT0018: L'hôte default-host démarre
2016-07-18 15:32:35,910 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-8) WFLYUT0006: Undertow HTTP écouteur default écoutant sur 127.0.0.1:8480
2016-07-18 15:32:36,125 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-6) WFLYJCA0001: Source de données liée [java:jboss/datasources/ExampleDS]
2016-07-18 15:32:36,229 INFO  [org.wildfly.iiop.openjdk] (MSC service thread 1-1) WFLYIIOP0009: Service CORBA ORB démarré
2016-07-18 15:32:36,269 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-7) WFLYMSGAMQ0001: AIO ne se trouvait pas sur cette plateforme, il faudra donc utiliser du Java NIO pur.
2016-07-18 15:32:36,385 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221000: live Message Broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/activemq/journal,bindingsDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/activemq/bindings,largeMessagesDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/activemq/largemessages,pagingDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/bin/../../host2/domain/servers/Server22/data/activemq/paging)
2016-07-18 15:32:36,389 INFO  [org.jboss.ws.common.management] (MSC service thread 1-5) JBWS022052: Starting JBossWS 5.1.3.SP1-redhat-1 (Apache CXF 3.1.4.redhat-1) 
2016-07-18 15:32:36,429 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221013: Using NIO Journal
2016-07-18 15:32:36,565 INFO  [org.infinispan.factories.GlobalComponentRegistry] (MSC service thread 1-3) ISPN000128: Infinispan version: Infinispan 'Mahou' 8.1.2.Final-redhat-1
2016-07-18 15:32:36,578 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2016-07-18 15:32:36,581 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2016-07-18 15:32:36,770 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-7) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor-throughput
2016-07-18 15:32:36,771 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-1) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor
2016-07-18 15:32:36,771 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-4) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor
2016-07-18 15:32:36,771 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-6) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor-throughput
2016-07-18 15:32:36,867 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221007: Server is now live
2016-07-18 15:32:36,868 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221001: Apache ActiveMQ Artemis Message Broker version 1.1.0.SP16-redhat-1 [nodeID=300abc32-4cda-11e6-a01e-69a7b832442b] 
2016-07-18 15:32:36,872 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 65) AMQ221003: trying to deploy queue jms.queue.DLQ
2016-07-18 15:32:36,916 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 62) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:jboss/exported/jms/RemoteConnectionFactory
2016-07-18 15:32:36,919 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 63) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:/ConnectionFactory
2016-07-18 15:32:36,919 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 64) AMQ221003: trying to deploy queue jms.queue.ExpiryQueue
2016-07-18 15:32:36,961 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-8) WFLYJCA0007: Fabrique de connexions enregistrée java:/JmsXA
2016-07-18 15:32:37,009 INFO  [org.apache.activemq.artemis.ra] (MSC service thread 1-8) Resource adaptor started
2016-07-18 15:32:37,009 INFO  [org.jboss.as.connector.services.resourceadapters.ResourceAdapterActivatorService$ResourceAdapterActivator] (MSC service thread 1-8) IJ020002: Deployed: file://RaActivatoractivemq-ra
2016-07-18 15:32:37,012 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-1) WFLYJCA0002: JCA liée ConnectionFactory [java:/JmsXA]
2016-07-18 15:32:37,012 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-6) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:jboss/DefaultJMSConnectionFactory
2016-07-18 15:32:37,159 INFO  [org.jboss.as] (Controller Boot Thread) WFLYSRV0025: JBoss EAP 7.0.0.GA (WildFly Core 2.1.2.Final-redhat-1) a démarré en 4779ms - 297 sur 583 services ont démarré (384 services sont passifs ou à la demande)
